Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Environment/Episode Length,Self-play/ELO,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
2910000,0.16081415,1.4580601,411.734693877551,1283.9964684264553,0.0793999971744294,0.0793999971744294,0.005939107,0.025926242,0.00021294961,0.17098321,0.0035520613,1.0
2920000,0.13394402,1.4574844,392.462962962963,1283.909998710264,-0.18759999936446548,-0.18759999936446548,0.0076339077,0.02583433,0.00021263455,0.17087822,0.0035468205,1.0
2930000,0.10977338,1.4565525,379.7692307692308,1283.3429680101208,-0.18599999924966445,-0.18599999924966445,0.009136128,0.019349251,0.00021231962,0.17077316,0.0035415818,1.0
2940000,0.0945343,1.4561962,356.76271186440675,1283.3718213872041,0.08253333418009182,0.08253333418009182,0.0075866696,0.024698991,0.00021200454,0.17066817,0.0035363422,1.0
2950000,0.08021803,1.4557756,413.5416666666667,1282.8332122380805,-0.11966666972730308,-0.11966666972730308,0.008320586,0.022754371,0.00021168958,0.17056319,0.003531103,1.0
2960000,0.066945374,1.4560198,397.7692307692308,1282.8332122380805,-0.04999999869614839,-0.04999999869614839,0.0074644033,0.023457909,0.00021137454,0.17045821,0.0035258627,1.0
2970000,0.05287907,1.4559983,390.0769230769231,1282.8332122380805,-0.25313333140996597,-0.25313333140996597,0.009887599,0.024916202,0.0002110596,0.17035313,0.0035206233,1.0
2980000,0.035095073,1.4557403,395.188679245283,1282.8332122380805,-0.5175999995243425,-0.5175999995243425,0.0064563733,0.018510481,0.00021074463,0.17024817,0.0035153844,1.0
2990000,0.015576692,1.4556557,397.2156862745098,1282.8332122380805,-0.5844000009587035,-0.5844000009587035,0.0089094695,0.026630964,0.00021042959,0.17014317,0.0035101452,1.0
3000000,0.00061062985,1.4543477,408.30232558139534,1282.8332122380805,-0.32386666620926313,-0.32386666620926313,0.00897373,0.023699293,0.00021011461,0.1700382,0.0035049045,1.0
3010000,-0.008187958,1.45401,368.2903225806452,1280.7490357960894,-0.31979999953570465,-0.31979999953570465,0.005708405,0.023839016,0.00020979955,0.16993318,0.0034996648,1.0
3020000,-0.014062911,1.4553982,369.08,1278.3140141827514,-0.1217999998635302,-0.1217999998635302,0.008280128,0.02872309,0.00020948461,0.16982822,0.0034944261,1.0
3030000,-0.014320828,1.4559598,388.25454545454545,1278.1824642034014,0.009466667178397377,0.009466667178397377,0.0049506216,0.024654092,0.00020916954,0.16972317,0.0034891868,1.0
3040000,-0.011891466,1.4567676,386.11764705882354,1278.579159782603,0.012466666645680864,0.012466666645680864,0.004914103,0.023686942,0.00020885459,0.16961816,0.0034839462,1.0
3050000,-0.010554793,1.4561554,388.7142857142857,1278.032312591914,-0.1875333324773237,-0.1875333324773237,0.0040682806,0.02136838,0.00020853955,0.1695132,0.003478707,1.0
3060000,-0.013881977,1.4565803,393.1224489795918,1277.064943076622,-0.1892666661180556,-0.1892666661180556,0.007442788,0.021478748,0.0002082246,0.16940819,0.0034734681,1.0
3070000,-0.017012816,1.4567089,412.3076923076923,1277.064943076622,-0.38899999887216835,-0.38899999887216835,0.0065167113,0.025441803,0.00020790954,0.16930313,0.003468229,1.0
3080000,-0.025048891,1.456508,209.84615384615384,1277.657303319883,0.2344359016368309,0.2344359016368309,0.26747677,0.01983862,0.00020760148,0.16920047,0.0034631034,1.0
3090000,-0.011816527,1.4575197,382.3888888888889,1279.067058535888,1.0043076957570007,1.0043076957570007,None,None,None,None,None,1.0
3100000,0.047921445,1.4570646,394.08,1281.3400848364693,1.119342857396363,1.119342857396363,0.2847026,0.021531153,0.00020729289,0.16909759,0.0034579712,1.0
3110000,0.101561524,1.456719,395.9811320754717,1287.6127082399644,0.8961621609585662,0.8961621609585662,0.24462624,0.032129146,0.00020698424,0.16899477,0.0034528372,1.0
3120000,0.12178927,1.458338,397.46,1290.9250390876252,0.26397142896894366,0.26397142896894366,0.26648995,0.02127742,0.00020667393,0.1688913,0.0034476747,1.0
3130000,0.12377691,1.45861,402.26,1291.1730270386925,1.1718888891530999,1.1718888891530999,0.2417226,0.020677488,0.00020636561,0.1687885,0.003442547,1.0
3140000,0.16418825,1.458264,405.2156862745098,1293.7651815554818,0.8382777797814924,0.8382777797814924,0.2296049,0.023873478,0.0002060579,0.16868594,0.003437429,1.0
3150000,0.18463153,1.4586042,413.78,1294.392714482872,0.6065428610425443,0.6065428610425443,0.23402813,0.026205713,0.00020575014,0.16858336,0.0034323102,1.0
3160000,0.19223619,1.4587871,374.6727272727273,1295.0597063683804,1.8048750018147985,1.8048750018147985,0.2068121,0.02390807,0.00020544177,0.16848055,0.0034271798,1.0
3170000,0.2456799,1.4597888,414.96,1295.5666302097522,2.1225882324883165,2.1225882324883165,0.2690296,0.02176575,0.00020513445,0.16837807,0.0034220677,1.0
3180000,0.279134,1.4597011,372.76363636363635,1296.4867668566226,0.3703414641672791,0.3703414641672791,0.18849614,0.022772234,0.0002048259,0.16827531,0.0034169375,1.0
3190000,0.2846025,1.4595237,350.2631578947368,1298.2754615063704,0.4327380969410851,0.4327380969410851,0.30559784,0.02434406,0.00020451873,0.16817287,0.0034118271,1.0
3200000,0.2569474,1.4594219,367.6666666666667,1298.988468399721,0.6356315827180975,0.6356315827180975,0.27214304,0.019153507,0.00020421112,0.16807035,0.0034067105,1.0
3210000,0.2171972,1.4596021,363.0344827586207,1298.0787449426548,-0.06506976721873291,-0.06506976721873291,0.26688537,0.025123954,0.00020390094,0.16796693,0.0034015505,1.0
3220000,0.19209303,1.4582849,350.0181818181818,1300.02213028133,0.9026250040333252,0.9026250040333252,0.32750908,0.029922077,0.00020359224,0.16786401,0.0033964163,1.0
3230000,0.19382915,1.4602392,392.921568627451,1301.13887799336,1.2200540542552196,1.2200540542552196,0.24348809,0.022661783,0.0002032848,0.16776161,0.0033913024,1.0
3240000,0.22848213,1.4589889,387.811320754717,1306.7113388961552,1.4247368423108895,1.4247368423108895,0.24573821,0.02456657,0.000202977,0.16765895,0.0033861832,1.0
3250000,0.24378315,1.4606152,417.85714285714283,1309.0521841259936,0.7106176491395351,0.7106176491395351,0.26155552,0.031731542,0.00020266806,0.16755597,0.0033810446,1.0
3260000,0.2241141,1.4607385,397.18518518518516,1311.181478933219,0.6986923101895417,0.6986923101895417,0.19638589,0.02392457,0.0002023606,0.16745357,0.0033759312,1.0
3270000,0.20699465,1.4612151,354.0,1312.9796931441158,1.1380666687800032,1.1380666687800032,0.23803231,0.019646714,0.00020205167,0.16735058,0.0033707914,1.0
3280000,0.20973867,1.4604919,212.05128205128204,1313.3597212724783,0.0020000000949949026,0.0020000000949949026,0.18448314,0.030238327,0.0002017357,0.16724525,0.003365537,1.0
3290000,0.2022587,1.4623854,398.4901960784314,1313.3597212724783,-0.18346666918757062,-0.18346666918757062,0.009361181,0.020353278,0.00020142073,0.16714017,0.0033602964,1.0
3300000,0.1644447,1.4610418,410.7450980392157,1310.555110492802,-0.5843333304083596,-0.5843333304083596,0.009182532,0.023606746,0.0002011057,0.16703519,0.003355057,1.0
3310000,0.12844543,1.4629984,353.82142857142856,1308.3231474918498,-0.25040000036824495,-0.25040000036824495,0.008316347,0.025601508,0.00020079075,0.16693023,0.003349818,1.0
3320000,0.10576552,1.4637828,391.2692307692308,1308.3231474918498,-0.05046666587392489,-0.05046666587392489,0.0059135235,0.019938398,0.0002004757,0.16682525,0.0033445791,1.0
3330000,0.08882274,1.4634277,398.58490566037733,1306.9369669891028,-0.11986666595718513,-0.11986666595718513,0.008155469,0.024536917,0.00020016074,0.16672026,0.0033393383,1.0
3340000,0.07289532,1.464301,416.375,1304.8082511012642,-0.3836666656425223,-0.3836666656425223,0.008246411,0.022207987,0.00019984569,0.16661519,0.0033340992,1.0
3350000,0.053615205,1.4642897,409.80392156862746,1303.1770218211152,-0.11479999921284616,-0.11479999921284616,0.004995754,0.020527512,0.00019953071,0.1665102,0.0033288598,1.0
3360000,0.04228531,1.4643404,411.0,1302.4403885816525,-0.5143999986428146,-0.5143999986428146,0.0063485955,0.025464773,0.00019921566,0.16640523,0.003323621,1.0
3370000,0.022846216,1.4650307,403.3076923076923,1302.4403885816525,-0.25173333498338857,-0.25173333498338857,0.008282171,0.022474859,0.0001989007,0.16630022,0.0033183813,1.0
3380000,0.012129165,1.4652375,403.44897959183675,1302.2834289948248,-0.0507999991842856,-0.0507999991842856,None,None,None,None,None,1.0
3390000,0.0088054985,1.4652493,375.3529411764706,1300.3776915948542,-0.1833333323088785,-0.1833333323088785,0.007419425,0.019645184,0.00019858575,0.16619524,0.0033131412,1.0
3400000,0.0025220665,1.4651754,377.47169811320754,1300.5233896517193,0.14646666665406277,0.14646666665406277,0.0057572895,0.024014072,0.0001982707,0.16609019,0.0033079018,1.0
3410000,0.0054518706,1.4625565,385.9259259259259,1299.5560035510796,0.017266664110744994,0.017266664110744994,0.008279156,0.026943898,0.00019795574,0.1659852,0.0033026626,1.0
3420000,0.005760721,1.4653629,379.8363636363636,1300.713953408172,-0.04966666574279467,-0.04966666574279467,0.008207095,0.029040074,0.00019764068,0.16588022,0.0032974232,1.0
3430000,0.0036395295,1.4642558,390.6938775510204,1299.6651465169605,-0.2524666659689198,-0.2524666659689198,0.0058299066,0.021219874,0.00019732573,0.16577522,0.0032921827,1.0
3440000,-0.0025538781,1.4651743,403.5576923076923,1298.8824847982619,-0.2519999992412825,-0.2519999992412825,0.008157254,0.024047716,0.00019701067,0.16567025,0.0032869435,1.0
3450000,-0.008672391,1.4648486,376.42857142857144,1298.1869277287333,-0.11753333165931205,-0.11753333165931205,0.008318085,0.020643737,0.00019669572,0.1655652,0.0032817042,1.0
3460000,-0.011935178,1.4637102,356.33898305084745,1297.690086729746,-0.1122666678391397,-0.1122666678391397,0.008190099,0.022070436,0.00019638067,0.1654602,0.0032764652,1.0
3470000,-0.013627565,1.4674512,387.0943396226415,1296.454381202024,-0.31474999906883266,-0.31474999906883266,0.0048917388,0.026922375,0.00019606572,0.16535522,0.0032712247,1.0
3480000,-0.0017469183,1.46458,218.5,1299.8607495736996,1.3770571480837783,1.3770571480837783,0.07520355,0.02181023,0.00019575519,0.16525172,0.00326606,1.0
3490000,0.04091603,1.4683961,399.11538461538464,1301.614773198326,0.7346216198969381,0.7346216198969381,0.2699031,0.021716537,0.0001954469,0.16514891,0.0032609326,1.0
3500000,0.08573261,1.4669961,388.6296296296296,1305.9516938357738,1.1587435873195482,1.1587435873195482,0.2089045,0.02577349,0.00019513948,0.16504651,0.0032558192,1.0
3510000,0.12534356,1.46716,407.7142857142857,1313.0398999096822,0.7117647080346668,0.7117647080346668,0.2617146,0.024354765,0.00019483123,0.16494372,0.0032506909,1.0
3520000,0.15178612,1.467178,401.76,1313.6147242372115,1.2910000020505061,1.2910000020505061,0.24572328,0.018560382,0.00019452242,0.16484077,0.0032455549,1.0
3530000,0.15454921,1.4665971,399.64150943396226,1315.173604280087,0.3224473660505426,0.3224473660505426,0.23441815,0.024095511,0.00019421376,0.16473787,0.003240421,1.0
3540000,0.17260666,1.4683399,383.188679245283,1316.0060010178952,1.111315793082069,1.111315793082069,0.24197078,0.022493754,0.00019390589,0.16463526,0.0032353005,1.0
3550000,0.18000534,1.4653802,364.25,1320.154098591739,0.517219515503157,0.517219515503157,0.2623984,0.02708441,0.00019359775,0.16453259,0.0032301755,1.0
3560000,0.1754162,1.4666471,388.7647058823529,1317.3432880601952,-0.08099999826933657,-0.08099999826933657,0.26060125,0.021977535,0.00019328957,0.16442981,0.00322505,1.0
3570000,0.14830315,1.4672892,384.9818181818182,1317.9189763820752,1.6872195124188893,1.6872195124188893,0.2864557,0.021832807,0.00019298072,0.16432685,0.003219911,1.0
3580000,0.1651554,1.4665638,362.03508771929825,1322.0903395638732,0.2902142874441952,0.2902142874441952,0.26318553,0.020461472,0.00019267185,0.16422397,0.0032147742,1.0
3590000,0.18923491,1.4668137,356.42857142857144,1323.7701254424655,0.8108292688422541,0.8108292688422541,0.29052594,0.023956338,0.00019236277,0.16412087,0.0032096333,1.0
3600000,0.21060453,1.4668761,383.38775510204084,1326.0453951603972,1.0636764662374523,1.0636764662374523,0.24348375,0.02422167,0.00019205471,0.16401821,0.0032045094,1.0
3610000,0.21314552,1.4668934,391.05555555555554,1328.5142689707125,0.7942368423621367,0.7942368423621367,0.23505731,0.025926402,0.00019174704,0.16391565,0.0031993906,1.0
3620000,0.20930406,1.468251,390.46,1330.287994730522,1.1712777829088736,1.1712777829088736,0.26128852,0.023989933,0.0001914381,0.16381268,0.0031942527,1.0
3630000,0.24206871,1.4680283,371.8965517241379,1336.9641599263498,1.6106744283312109,1.6106744283312109,0.26264817,0.02648104,0.00019112826,0.16370945,0.0031890993,1.0
3640000,0.28224152,1.4691392,345.9491525423729,1337.605472742918,0.5492272717608351,0.5492272717608351,0.28855145,0.025900563,0.00019082054,0.1636068,0.0031839812,1.0
3650000,0.27305073,1.4686033,372.76785714285717,1337.8268028891398,0.9077560987107728,0.9077560987107728,0.27230734,0.021214273,0.00019051145,0.16350378,0.0031788403,1.0
3660000,0.26714444,1.4682649,389.5192307692308,1339.3198062006493,0.7354054054358622,0.7354054054358622,0.23838459,0.018174361,0.00019020196,0.16340062,0.0031736915,1.0
3670000,0.26045504,1.4655354,264.975,1344.7985590567673,1.2043500030995347,1.2043500030995347,None,None,None,None,None,1.0
3680000,0.28681597,1.4665203,351.0769230769231,1348.2134994071262,3.0,3.0,0.26117077,0.022650251,0.00018989103,0.16329701,0.0031685187,1.0
3690000,0.2506835,1.467356,388.5660377358491,1348.2134994071264,-0.38766667163775614,-0.38766667163775614,0.00045518737,0.021209162,0.00018957414,0.16319136,0.0031632492,1.0
3700000,0.20522161,1.4683903,383.8333333333333,1348.2134994071264,-0.38206666549667717,-0.38206666549667717,0.008601131,0.02559338,0.0001892592,0.16308638,0.0031580103,1.0
3710000,0.16577779,1.4676567,380.11764705882354,1348.2134994071264,0.08440000300761312,0.08440000300761312,0.008508802,0.0196151,0.00018894424,0.16298142,0.0031527712,1.0
3720000,0.1422582,1.4680029,376.9298245614035,1348.2134994071264,0.013333334137375157,0.013333334137375157,0.005992234,0.022827338,0.00018862919,0.16287643,0.0031475306,1.0
3730000,0.123279765,1.468039,414.8958333333333,1347.5078022803891,-0.11926666922712077,-0.11926666922712077,0.00666664,0.026792975,0.00018831422,0.16277136,0.0031422914,1.0
3740000,0.10390443,1.4690733,403.6938775510204,1346.5911148371767,-0.4573999993192653,-0.4573999993192653,0.0067222663,0.025948998,0.00018799916,0.16266637,0.0031370523,1.0
